"","zipcode","high.school","bachelor","unemployment","income","population","pop.white","pop.black","pop.indian","pop.asian","pop.hawai","pop.other","pop.multi","category","sale.dollars","sale.volume","sale.dollars.capita","sale.volume.capita"
"3744",52571,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,"Tequila",2499,161,1.53125,0.0986519607843137
"3745",52571,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,"Schnapps",2432,196,1.49019607843137,0.120098039215686
"3746",52571,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,"Distilled Spirits",20,3,0.0122549019607843,0.00183823529411765
"3747",52571,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,"Vodka",10697,942,6.55453431372549,0.577205882352941
"3748",52571,94.4,15.2,4.4,29605,1632,1616,2,0,0,0,0,14,"Misc",3472,164,2.12745098039216,0.100490196078431
"3749",52577,91,25.7,6.5,30104,15180,14466,283,14,232,0,80,105,"Whisky",452791,27758,29.8281291172596,1.82859025032938
"3750",52577,91,25.7,6.5,30104,15180,14466,283,14,232,0,80,105,"Misc",104526,6300,6.88577075098814,0.41501976284585
"3751",52577,91,25.7,6.5,30104,15180,14466,283,14,232,0,80,105,"Schnapps",59708,4697,3.93333333333333,0.309420289855072
"3752",52577,91,25.7,6.5,30104,15180,14466,283,14,232,0,80,105,"Distilled Spirits",13900,1267,0.915678524374177,0.0834650856389987
"3753",52577,91,25.7,6.5,30104,15180,14466,283,14,232,0,80,105,"Amaretto",7385,783,0.486495388669302,0.0515810276679842
"3754",52577,91,25.7,6.5,30104,15180,14466,283,14,232,0,80,105,"Rum",162188,11737,10.6843214756258,0.773188405797101
"3755",52577,91,25.7,6.5,30104,15180,14466,283,14,232,0,80,105,"Brandy",35986,2497,2.37061923583663,0.164492753623188
"3756",52577,91,25.7,6.5,30104,15180,14466,283,14,232,0,80,105,"Gin",24035,1985,1.58333333333333,0.130764163372859
"3757",52577,91,25.7,6.5,30104,15180,14466,283,14,232,0,80,105,"Vodka",265644,25400,17.499604743083,1.67325428194993
"3758",52577,91,25.7,6.5,30104,15180,14466,283,14,232,0,80,105,"Tequila",59290,3939,3.90579710144928,0.259486166007905
"3759",52590,79.7,7.9,4.2,23629,1234,1215,12,0,0,0,0,7,"Gin",18,1,0.0145867098865478,0.000810372771474878
"3760",52590,79.7,7.9,4.2,23629,1234,1215,12,0,0,0,0,7,"Schnapps",153,12,0.123987034035656,0.00972447325769854
"3761",52590,79.7,7.9,4.2,23629,1234,1215,12,0,0,0,0,7,"Whisky",1538,85,1.24635332252836,0.0688816855753647
"3762",52590,79.7,7.9,4.2,23629,1234,1215,12,0,0,0,0,7,"Tequila",28,1,0.0226904376012966,0.000810372771474878
"3763",52590,79.7,7.9,4.2,23629,1234,1215,12,0,0,0,0,7,"Brandy",13,0,0.0105348460291734,0
"3764",52590,79.7,7.9,4.2,23629,1234,1215,12,0,0,0,0,7,"Vodka",491,49,0.397893030794165,0.039708265802269
"3765",52590,79.7,7.9,4.2,23629,1234,1215,12,0,0,0,0,7,"Misc",92,9,0.0745542949756888,0.00729335494327391
"3766",52590,79.7,7.9,4.2,23629,1234,1215,12,0,0,0,0,7,"Rum",431,23,0.349270664505673,0.0186385737439222
"3767",52591,92.3,23,4.5,34583,3149,3028,1,7,34,7,29,43,"Whisky",48577,3773,15.4261670371547,1.198158145443
"3768",52591,92.3,23,4.5,34583,3149,3028,1,7,34,7,29,43,"Misc",9451,584,3.00127024452207,0.185455700222293
"3769",52591,92.3,23,4.5,34583,3149,3028,1,7,34,7,29,43,"Amaretto",583,78,0.185138139091775,0.0247697681803747
"3770",52591,92.3,23,4.5,34583,3149,3028,1,7,34,7,29,43,"Rum",16339,1362,5.18863131152747,0.432518259765005
"3771",52591,92.3,23,4.5,34583,3149,3028,1,7,34,7,29,43,"Brandy",3777,358,1.19942838996507,0.11368688472531
"3772",52591,92.3,23,4.5,34583,3149,3028,1,7,34,7,29,43,"Tequila",4674,398,1.48428072403938,0.126389329946015
"3773",52591,92.3,23,4.5,34583,3149,3028,1,7,34,7,29,43,"Gin",1833,185,0.582089552238806,0.0587488091457606
"3774",52591,92.3,23,4.5,34583,3149,3028,1,7,34,7,29,43,"Vodka",19376,2382,6.1530644649095,0.756430612892982
"3775",52591,92.3,23,4.5,34583,3149,3028,1,7,34,7,29,43,"Distilled Spirits",312,15,0.0990790727214989,0.00476341695776437
"3776",52591,92.3,23,4.5,34583,3149,3028,1,7,34,7,29,43,"Schnapps",11948,1049,3.79422038742458,0.333121625912988
"3777",52601,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,"Misc",200530,11289,6.84052532833021,0.385092955824663
"3778",52601,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,"Vodka",674324,56872,23.0026948661095,1.94003070100631
"3779",52601,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,"Rum",300999,21105,10.2677468872591,0.719938597987378
"3780",52601,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,"Tequila",127055,6555,4.3341292853488,0.223605662630053
"3781",52601,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,"Amaretto",8614,861,0.29384274262323,0.0293706293706294
"3782",52601,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,"Gin",69725,5627,2.37847518335323,0.191949513900733
"3783",52601,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,"Whisky",821853,48027,28.0352379327989,1.63830803342998
"3784",52601,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,"Brandy",206516,8728,7.04472113252601,0.297731536755927
"3785",52601,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,"Schnapps",121629,9919,4.14903632952413,0.338359201773836
"3786",52601,91.3,20.2,6.3,25877,29315,26284,2042,68,117,0,92,712,"Distilled Spirits",22726,1898,0.775234521575985,0.0647450110864745
"3787",52623,96.1,21.1,2.5,30246,2056,1989,18,0,2,0,0,47,"Misc",1035,40,0.5034046692607,0.0194552529182879
"3788",52623,96.1,21.1,2.5,30246,2056,1989,18,0,2,0,0,47,"Brandy",133,9,0.0646887159533074,0.00437743190661479
"3789",52623,96.1,21.1,2.5,30246,2056,1989,18,0,2,0,0,47,"Gin",20,1,0.00972762645914397,0.000486381322957198
"3790",52623,96.1,21.1,2.5,30246,2056,1989,18,0,2,0,0,47,"Tequila",106,6,0.051556420233463,0.00291828793774319
"3791",52623,96.1,21.1,2.5,30246,2056,1989,18,0,2,0,0,47,"Vodka",1131,90,0.550097276264591,0.0437743190661479
"3792",52623,96.1,21.1,2.5,30246,2056,1989,18,0,2,0,0,47,"Schnapps",177,11,0.0860894941634241,0.00535019455252918
"3793",52623,96.1,21.1,2.5,30246,2056,1989,18,0,2,0,0,47,"Rum",649,37,0.315661478599222,0.0179961089494163
"3794",52623,96.1,21.1,2.5,30246,2056,1989,18,0,2,0,0,47,"Distilled Spirits",40,2,0.0194552529182879,0.000972762645914397
