category,Table Name,zipcode,bachelor,high.school,income,pop.asian,pop.black,pop.hawai,pop.indian,pop.multi,pop.other,pop.white,population,sale.dollars,sale.volume,unemployment
Vodka,project.sales.zipcodes.csv,52207,,,,,,,,,,,,5141,615,
Distilled Spirits,project.sales.zipcodes.csv,52207,,,,,,,,,,,,196,10,
Rum,project.sales.zipcodes.csv,52207,,,,,,,,,,,,2259,137,
Brandy,project.sales.zipcodes.csv,52207,,,,,,,,,,,,622,45,
Amaretto,project.sales.zipcodes.csv,52207,,,,,,,,,,,,43,4,
Schnapps,project.sales.zipcodes.csv,52207,,,,,,,,,,,,1762,126,
Amaretto,project.sales.zipcodes.csv,50002,,,,,,,,,,,,18,3,
Whisky,project.sales.zipcodes.csv,50035,,,,,,,,,,,,36289,2367,
Misc,project.sales.zipcodes.csv,50035,,,,,,,,,,,,4296,300,
Brandy,project.sales.zipcodes.csv,50035,,,,,,,,,,,,3315,155,
Gin,project.sales.zipcodes.csv,50035,,,,,,,,,,,,606,45,
Vodka,project.sales.zipcodes.csv,50035,,,,,,,,,,,,21081,1943,
Rum,project.sales.zipcodes.csv,50035,,,,,,,,,,,,12295,792,
Tequila,project.sales.zipcodes.csv,50035,,,,,,,,,,,,2395,128,
Amaretto,project.sales.zipcodes.csv,50035,,,,,,,,,,,,135,18,
Schnapps,project.sales.zipcodes.csv,50035,,,,,,,,,,,,1964,161,
Distilled Spirits,project.sales.zipcodes.csv,50035,,,,,,,,,,,,367,17,
Distilled Spirits,project.sales.zipcodes.csv,52144,,,,,,,,,,,,27,1,
Misc,project.sales.zipcodes.csv,50628,,,,,,,,,,,,4635,237,
Rum,project.sales.zipcodes.csv,50628,,,,,,,,,,,,16815,1082,
Whisky,project.sales.zipcodes.csv,50628,,,,,,,,,,,,23991,1803,
Gin,project.sales.zipcodes.csv,50628,,,,,,,,,,,,329,30,
Vodka,project.sales.zipcodes.csv,50628,,,,,,,,,,,,13836,1433,
Brandy,project.sales.zipcodes.csv,50628,,,,,,,,,,,,4462,409,
Tequila,project.sales.zipcodes.csv,50628,,,,,,,,,,,,1577,117,
Amaretto,project.sales.zipcodes.csv,50628,,,,,,,,,,,,142,20,
Schnapps,project.sales.zipcodes.csv,50628,,,,,,,,,,,,9261,830,
Distilled Spirits,project.sales.zipcodes.csv,50628,,,,,,,,,,,,440,21,
Rum,project.sales.zipcodes.csv,50643,,,,,,,,,,,,5738,364,
Whisky,project.sales.zipcodes.csv,50643,,,,,,,,,,,,15449,890,
Gin,project.sales.zipcodes.csv,50643,,,,,,,,,,,,377,34,
Vodka,project.sales.zipcodes.csv,50643,,,,,,,,,,,,7292,788,
Brandy,project.sales.zipcodes.csv,50643,,,,,,,,,,,,352,22,
Misc,project.sales.zipcodes.csv,50643,,,,,,,,,,,,909,37,
Tequila,project.sales.zipcodes.csv,50643,,,,,,,,,,,,519,25,
Schnapps,project.sales.zipcodes.csv,50643,,,,,,,,,,,,708,56,
Distilled Spirits,project.sales.zipcodes.csv,50643,,,,,,,,,,,,572,25,
Amaretto,project.sales.zipcodes.csv,50643,,,,,,,,,,,,58,8,
Whisky,project.sales.zipcodes.csv,50529,,,,,,,,,,,,4073,273,
Gin,project.sales.zipcodes.csv,50529,,,,,,,,,,,,54,3,
Vodka,project.sales.zipcodes.csv,50529,,,,,,,,,,,,5695,708,
Rum,project.sales.zipcodes.csv,50529,,,,,,,,,,,,1807,146,
Brandy,project.sales.zipcodes.csv,50529,,,,,,,,,,,,161,15,
Misc,project.sales.zipcodes.csv,50529,,,,,,,,,,,,393,16,
Schnapps,project.sales.zipcodes.csv,50529,,,,,,,,,,,,156,15,
Amaretto,project.sales.zipcodes.csv,50529,,,,,,,,,,,,25,4,
Distilled Spirits,project.sales.zipcodes.csv,50529,,,,,,,,,,,,38,1,
Tequila,project.sales.zipcodes.csv,50529,,,,,,,,,,,,358,14,
Rum,project.sales.zipcodes.csv,50535,,,,,,,,,,,,3153,215,
Whisky,project.sales.zipcodes.csv,50535,,,,,,,,,,,,8240,497,
Gin,project.sales.zipcodes.csv,50535,,,,,,,,,,,,146,11,
Vodka,project.sales.zipcodes.csv,50535,,,,,,,,,,,,3821,486,
Brandy,project.sales.zipcodes.csv,50535,,,,,,,,,,,,162,12,
Tequila,project.sales.zipcodes.csv,50535,,,,,,,,,,,,2673,118,
Misc,project.sales.zipcodes.csv,50535,,,,,,,,,,,,763,34,
Schnapps,project.sales.zipcodes.csv,50535,,,,,,,,,,,,367,26,
Amaretto,project.sales.zipcodes.csv,50535,,,,,,,,,,,,50,8,
Distilled Spirits,project.sales.zipcodes.csv,50535,,,,,,,,,,,,76,2,
Amaretto,project.sales.zipcodes.csv,50140,,,,,,,,,,,,62,5,
Distilled Spirits,project.sales.zipcodes.csv,50140,,,,,,,,,,,,113,4,
Misc,project.sales.zipcodes.csv,50044,,,,,,,,,,,,232,10,
Gin,project.sales.zipcodes.csv,50044,,,,,,,,,,,,14,2,
Distilled Spirits,project.sales.zipcodes.csv,50069,,,,,,,,,,,,982,45,
Whisky,project.sales.zipcodes.csv,50658,,,,,,,,,,,,14253,1118,
Gin,project.sales.zipcodes.csv,50658,,,,,,,,,,,,166,17,
Vodka,project.sales.zipcodes.csv,50658,,,,,,,,,,,,5853,693,
Misc,project.sales.zipcodes.csv,50658,,,,,,,,,,,,2724,180,
Rum,project.sales.zipcodes.csv,50658,,,,,,,,,,,,7734,620,
Brandy,project.sales.zipcodes.csv,50658,,,,,,,,,,,,2284,227,
Schnapps,project.sales.zipcodes.csv,50658,,,,,,,,,,,,3075,321,
Distilled Spirits,project.sales.zipcodes.csv,50658,,,,,,,,,,,,454,25,
Tequila,project.sales.zipcodes.csv,50658,,,,,,,,,,,,809,52,
Rum,project.sales.zipcodes.csv,50150,,,,,,,,,,,,1151,79,
Misc,project.sales.zipcodes.csv,50150,,,,,,,,,,,,588,21,
Whisky,project.sales.zipcodes.csv,50150,,,,,,,,,,,,3683,186,
Gin,project.sales.zipcodes.csv,50150,,,,,,,,,,,,30,2,
Vodka,project.sales.zipcodes.csv,50150,,,,,,,,,,,,1336,128,
Brandy,project.sales.zipcodes.csv,50150,,,,,,,,,,,,47,4,
Tequila,project.sales.zipcodes.csv,50150,,,,,,,,,,,,202,12,
Schnapps,project.sales.zipcodes.csv,50150,,,,,,,,,,,,209,16,
Distilled Spirits,project.sales.zipcodes.csv,50150,,,,,,,,,,,,169,8,
Distilled Spirits,project.sales.zipcodes.csv,52751,,,,,,,,,,,,35,2,
Tequila,project.sales.zipcodes.csv,50174,,,,,,,,,,,,106,5,
Whisky,project.sales.zipcodes.csv,50174,,,,,,,,,,,,723,49,
Gin,project.sales.zipcodes.csv,50174,,,,,,,,,,,,16,2,
Vodka,project.sales.zipcodes.csv,50174,,,,,,,,,,,,191,18,
Misc,project.sales.zipcodes.csv,50174,,,,,,,,,,,,97,8,
Rum,project.sales.zipcodes.csv,50174,,,,,,,,,,,,265,19,
Brandy,project.sales.zipcodes.csv,50174,,,,,,,,,,,,41,4,
Schnapps,project.sales.zipcodes.csv,50174,,,,,,,,,,,,133,12,
Misc,project.sales.zipcodes.csv,52253,,,,,,,,,,,,6161,513,
Tequila,project.sales.zipcodes.csv,52253,,,,,,,,,,,,2885,212,
Whisky,project.sales.zipcodes.csv,52253,,,,,,,,,,,,31123,2143,
Vodka,project.sales.zipcodes.csv,52253,,,,,,,,,,,,18949,1809,
Rum,project.sales.zipcodes.csv,52253,,,,,,,,,,,,9500,664,
Gin,project.sales.zipcodes.csv,52253,,,,,,,,,,,,3253,349,
Brandy,project.sales.zipcodes.csv,52253,,,,,,,,,,,,918,84,
Amaretto,project.sales.zipcodes.csv,52253,,,,,,,,,,,,156,13,
Schnapps,project.sales.zipcodes.csv,52253,,,,,,,,,,,,3027,208,
Distilled Spirits,project.sales.zipcodes.csv,52253,,,,,,,,,,,,538,25,
Rum,project.sales.zipcodes.csv,50581,,,,,,,,,,,,3884,239,
Whisky,project.sales.zipcodes.csv,50581,,,,,,,,,,,,9776,573,
Gin,project.sales.zipcodes.csv,50581,,,,,,,,,,,,88,9,
Vodka,project.sales.zipcodes.csv,50581,,,,,,,,,,,,3569,378,
Misc,project.sales.zipcodes.csv,50581,,,,,,,,,,,,1720,80,
Brandy,project.sales.zipcodes.csv,50581,,,,,,,,,,,,100,11,
Tequila,project.sales.zipcodes.csv,50581,,,,,,,,,,,,482,20,
Schnapps,project.sales.zipcodes.csv,50581,,,,,,,,,,,,1812,138,
Distilled Spirits,project.sales.zipcodes.csv,50581,,,,,,,,,,,,192,9,
Amaretto,project.sales.zipcodes.csv,50581,,,,,,,,,,,,74,13,
Rum,project.sales.zipcodes.csv,52146,,,,,,,,,,,,2851,228,
Whisky,project.sales.zipcodes.csv,52146,,,,,,,,,,,,6876,525,
Gin,project.sales.zipcodes.csv,52146,,,,,,,,,,,,197,13,
Vodka,project.sales.zipcodes.csv,52146,,,,,,,,,,,,3712,368,
Brandy,project.sales.zipcodes.csv,52146,,,,,,,,,,,,208,21,
Tequila,project.sales.zipcodes.csv,52146,,,,,,,,,,,,415,18,
Misc,project.sales.zipcodes.csv,52146,,,,,,,,,,,,1546,114,
Schnapps,project.sales.zipcodes.csv,52146,,,,,,,,,,,,1451,97,
Distilled Spirits,project.sales.zipcodes.csv,52146,,,,,,,,,,,,19,1,
Rum,project.sales.zipcodes.csv,50072,,,,,,,,,,,,4242,266,
Whisky,project.sales.zipcodes.csv,50072,,,,,,,,,,,,6909,411,
Gin,project.sales.zipcodes.csv,50072,,,,,,,,,,,,183,10,
Vodka,project.sales.zipcodes.csv,50072,,,,,,,,,,,,5622,683,
Brandy,project.sales.zipcodes.csv,50072,,,,,,,,,,,,102,5,
Misc,project.sales.zipcodes.csv,50072,,,,,,,,,,,,1438,71,
Tequila,project.sales.zipcodes.csv,50072,,,,,,,,,,,,439,23,
Schnapps,project.sales.zipcodes.csv,50072,,,,,,,,,,,,239,18,
Distilled Spirits,project.sales.zipcodes.csv,50072,,,,,,,,,,,,192,9,
Amaretto,project.sales.zipcodes.csv,50072,,,,,,,,,,,,1,0,
Rum,project.sales.zipcodes.csv,50109,,,,,,,,,,,,3829,284,
Whisky,project.sales.zipcodes.csv,50109,,,,,,,,,,,,11316,798,
Gin,project.sales.zipcodes.csv,50109,,,,,,,,,,,,90,5,
Vodka,project.sales.zipcodes.csv,50109,,,,,,,,,,,,6993,862,
Brandy,project.sales.zipcodes.csv,50109,,,,,,,,,,,,640,62,
Tequila,project.sales.zipcodes.csv,50109,,,,,,,,,,,,1409,136,
Misc,project.sales.zipcodes.csv,50109,,,,,,,,,,,,735,34,
Schnapps,project.sales.zipcodes.csv,50109,,,,,,,,,,,,441,32,
Distilled Spirits,project.sales.zipcodes.csv,50109,,,,,,,,,,,,236,11,
Amaretto,project.sales.zipcodes.csv,50109,,,,,,,,,,,,12,2,
Distilled Spirits,project.sales.zipcodes.csv,51245,,,,,,,,,,,,34,2,
Distilled Spirits,project.sales.zipcodes.csv,50058,,,,,,,,,,,,589,28,
Rum,project.sales.zipcodes.csv,50240,,,,,,,,,,,,1901,111,
Whisky,project.sales.zipcodes.csv,50240,,,,,,,,,,,,10822,833,
Gin,project.sales.zipcodes.csv,50240,,,,,,,,,,,,492,38,
Vodka,project.sales.zipcodes.csv,50240,,,,,,,,,,,,3803,377,
Brandy,project.sales.zipcodes.csv,50240,,,,,,,,,,,,38,3,
Tequila,project.sales.zipcodes.csv,50240,,,,,,,,,,,,572,24,
Misc,project.sales.zipcodes.csv,50240,,,,,,,,,,,,694,24,
Schnapps,project.sales.zipcodes.csv,50240,,,,,,,,,,,,241,13,
Distilled Spirits,project.sales.zipcodes.csv,50240,,,,,,,,,,,,222,10,
Amaretto,project.sales.zipcodes.csv,50240,,,,,,,,,,,,12,2,
Misc,project.sales.zipcodes.csv,52079,,,,,,,,,,,,820,35,
Rum,project.sales.zipcodes.csv,52079,,,,,,,,,,,,4008,257,
Whisky,project.sales.zipcodes.csv,52079,,,,,,,,,,,,10413,646,
Gin,project.sales.zipcodes.csv,52079,,,,,,,,,,,,75,9,
Vodka,project.sales.zipcodes.csv,52079,,,,,,,,,,,,6166,568,
Brandy,project.sales.zipcodes.csv,52079,,,,,,,,,,,,640,22,
Schnapps,project.sales.zipcodes.csv,52079,,,,,,,,,,,,1791,94,
Tequila,project.sales.zipcodes.csv,52079,,,,,,,,,,,,573,14,
Distilled Spirits,project.sales.zipcodes.csv,52079,,,,,,,,,,,,222,10,
Amaretto,project.sales.zipcodes.csv,52079,,,,,,,,,,,,25,4,
Amaretto,project.sales.zipcodes.csv,52146,,,,,,,,,,,,18,1,
Misc,project.sales.zipcodes.csv,51342,,,,,,,,,,,,1250,68,
Whisky,project.sales.zipcodes.csv,51342,,,,,,,,,,,,14165,1092,
Gin,project.sales.zipcodes.csv,51342,,,,,,,,,,,,371,30,
Vodka,project.sales.zipcodes.csv,51342,,,,,,,,,,,,6524,752,
Rum,project.sales.zipcodes.csv,51342,,,,,,,,,,,,6027,435,
Brandy,project.sales.zipcodes.csv,51342,,,,,,,,,,,,282,20,
Tequila,project.sales.zipcodes.csv,51342,,,,,,,,,,,,947,57,
Amaretto,project.sales.zipcodes.csv,51342,,,,,,,,,,,,326,49,
Schnapps,project.sales.zipcodes.csv,51342,,,,,,,,,,,,1953,148,
Distilled Spirits,project.sales.zipcodes.csv,51241,,,,,,,,,,,,452,21,
Misc,project.sales.zipcodes.csv,52043,,,,,,,,,,,,3659,230,
Vodka,project.sales.zipcodes.csv,52043,,,,,,,,,,,,7862,779,
Whisky,project.sales.zipcodes.csv,52043,,,,,,,,,,,,18848,1259,
Tequila,project.sales.zipcodes.csv,52043,,,,,,,,,,,,976,38,
Rum,project.sales.zipcodes.csv,52043,,,,,,,,,,,,6303,406,
Gin,project.sales.zipcodes.csv,52043,,,,,,,,,,,,985,62,
Brandy,project.sales.zipcodes.csv,52043,,,,,,,,,,,,558,53,
Amaretto,project.sales.zipcodes.csv,52043,,,,,,,,,,,,292,40,
Schnapps,project.sales.zipcodes.csv,52043,,,,,,,,,,,,3384,240,
Distilled Spirits,project.sales.zipcodes.csv,52043,,,,,,,,,,,,227,10,
Rum,project.sales.zipcodes.csv,52768,,,,,,,,,,,,3529,252,
Whisky,project.sales.zipcodes.csv,52768,,,,,,,,,,,,5140,352,
Gin,project.sales.zipcodes.csv,52768,,,,,,,,,,,,58,5,
Vodka,project.sales.zipcodes.csv,52768,,,,,,,,,,,,5555,664,
Brandy,project.sales.zipcodes.csv,52768,,,,,,,,,,,,163,10,
Tequila,project.sales.zipcodes.csv,52768,,,,,,,,,,,,185,10,
Misc,project.sales.zipcodes.csv,52768,,,,,,,,,,,,616,24,
Schnapps,project.sales.zipcodes.csv,52768,,,,,,,,,,,,685,69,
Distilled Spirits,project.sales.zipcodes.csv,52768,,,,,,,,,,,,351,16,
Amaretto,project.sales.zipcodes.csv,52768,,,,,,,,,,,,30,5,
Rum,project.sales.zipcodes.csv,51005,,,,,,,,,,,,1508,94,
Whisky,project.sales.zipcodes.csv,51005,,,,,,,,,,,,3788,280,
Gin,project.sales.zipcodes.csv,51005,,,,,,,,,,,,85,3,
Vodka,project.sales.zipcodes.csv,51005,,,,,,,,,,,,2248,237,
Brandy,project.sales.zipcodes.csv,51005,,,,,,,,,,,,71,6,
Misc,project.sales.zipcodes.csv,51005,,,,,,,,,,,,421,17,
Schnapps,project.sales.zipcodes.csv,51005,,,,,,,,,,,,109,7,
Distilled Spirits,project.sales.zipcodes.csv,51005,,,,,,,,,,,,56,3,
Tequila,project.sales.zipcodes.csv,51005,,,,,,,,,,,,181,5,
Amaretto,project.sales.zipcodes.csv,50658,,,,,,,,,,,,30,5,
Rum,project.sales.zipcodes.csv,52336,,,,,,,,,,,,2747,171,
Whisky,project.sales.zipcodes.csv,52336,,,,,,,,,,,,7076,568,
Gin,project.sales.zipcodes.csv,52336,,,,,,,,,,,,116,7,
Vodka,project.sales.zipcodes.csv,52336,,,,,,,,,,,,4593,525,
Brandy,project.sales.zipcodes.csv,52336,,,,,,,,,,,,128,9,
Misc,project.sales.zipcodes.csv,52336,,,,,,,,,,,,446,26,
Schnapps,project.sales.zipcodes.csv,52336,,,,,,,,,,,,573,48,
Distilled Spirits,project.sales.zipcodes.csv,52336,,,,,,,,,,,,268,12,
Tequila,project.sales.zipcodes.csv,52336,,,,,,,,,,,,516,20,
Vodka,project.sales.zipcodes.csv,50641,,,,,,,,,,,,4733,416,
Misc,project.sales.zipcodes.csv,50641,,,,,,,,,,,,1081,53,
Whisky,project.sales.zipcodes.csv,50641,,,,,,,,,,,,12063,798,
Tequila,project.sales.zipcodes.csv,50641,,,,,,,,,,,,1599,62,
Gin,project.sales.zipcodes.csv,50641,,,,,,,,,,,,344,26,
Rum,project.sales.zipcodes.csv,50641,,,,,,,,,,,,3338,210,
Brandy,project.sales.zipcodes.csv,50641,,,,,,,,,,,,422,36,
Schnapps,project.sales.zipcodes.csv,50641,,,,,,,,,,,,1377,89,
Distilled Spirits,project.sales.zipcodes.csv,50641,,,,,,,,,,,,394,19,
Whisky,project.sales.zipcodes.csv,52554,,,,,,,,,,,,9611,743,
Rum,project.sales.zipcodes.csv,52554,,,,,,,,,,,,2494,153,
Misc,project.sales.zipcodes.csv,52554,,,,,,,,,,,,673,43,
Gin,project.sales.zipcodes.csv,52554,,,,,,,,,,,,104,4,
Vodka,project.sales.zipcodes.csv,52554,,,,,,,,,,,,2290,217,
Brandy,project.sales.zipcodes.csv,52554,,,,,,,,,,,,24,1,
Tequila,project.sales.zipcodes.csv,52554,,,,,,,,,,,,463,29,
Amaretto,project.sales.zipcodes.csv,52554,,,,,,,,,,,,17,1,
Schnapps,project.sales.zipcodes.csv,52554,,,,,,,,,,,,2119,122,
Distilled Spirits,project.sales.zipcodes.csv,52554,,,,,,,,,,,,51,2,
Whisky,project.sales.zipcodes.csv,50160,,,,,,,,,,,,4855,245,
Gin,project.sales.zipcodes.csv,50160,,,,,,,,,,,,76,7,
Vodka,project.sales.zipcodes.csv,50160,,,,,,,,,,,,2994,294,
Rum,project.sales.zipcodes.csv,50160,,,,,,,,,,,,1267,75,
Brandy,project.sales.zipcodes.csv,50160,,,,,,,,,,,,39,4,
Tequila,project.sales.zipcodes.csv,50160,,,,,,,,,,,,405,15,
Schnapps,project.sales.zipcodes.csv,50160,,,,,,,,,,,,419,20,
Misc,project.sales.zipcodes.csv,50160,,,,,,,,,,,,734,29,
Distilled Spirits,project.sales.zipcodes.csv,50160,,,,,,,,,,,,579,23,
Misc,project.sales.zipcodes.csv,52777,,,,,,,,,,,,377,16,
Rum,project.sales.zipcodes.csv,52777,,,,,,,,,,,,1493,90,
Whisky,project.sales.zipcodes.csv,52777,,,,,,,,,,,,4753,347,
Gin,project.sales.zipcodes.csv,52777,,,,,,,,,,,,15,1,
Vodka,project.sales.zipcodes.csv,52777,,,,,,,,,,,,2645,272,
Brandy,project.sales.zipcodes.csv,52777,,,,,,,,,,,,300,26,
Amaretto,project.sales.zipcodes.csv,52777,,,,,,,,,,,,90,10,
Tequila,project.sales.zipcodes.csv,52777,,,,,,,,,,,,186,6,
Schnapps,project.sales.zipcodes.csv,52777,,,,,,,,,,,,722,48,
Distilled Spirits,project.sales.zipcodes.csv,52777,,,,,,,,,,,,76,4,
Whisky,project.sales.zipcodes.csv,52254,,,,,,,,,,,,6745,432,
Gin,project.sales.zipcodes.csv,52254,,,,,,,,,,,,118,10,
Vodka,project.sales.zipcodes.csv,52254,,,,,,,,,,,,2715,303,
Misc,project.sales.zipcodes.csv,52254,,,,,,,,,,,,505,31,
Rum,project.sales.zipcodes.csv,52254,,,,,,,,,,,,1420,93,
Brandy,project.sales.zipcodes.csv,52254,,,,,,,,,,,,641,44,
Tequila,project.sales.zipcodes.csv,52254,,,,,,,,,,,,212,12,
Schnapps,project.sales.zipcodes.csv,52254,,,,,,,,,,,,906,70,
Amaretto,project.sales.zipcodes.csv,52254,,,,,,,,,,,,36,3,
Distilled Spirits,project.sales.zipcodes.csv,52254,,,,,,,,,,,,73,3,
Whisky,project.sales.zipcodes.csv,51466,,,,,,,,,,,,4441,366,
Gin,project.sales.zipcodes.csv,51466,,,,,,,,,,,,171,17,
Vodka,project.sales.zipcodes.csv,51466,,,,,,,,,,,,2689,260,
Rum,project.sales.zipcodes.csv,51466,,,,,,,,,,,,2228,131,
Brandy,project.sales.zipcodes.csv,51466,,,,,,,,,,,,262,19,
Misc,project.sales.zipcodes.csv,51466,,,,,,,,,,,,424,35,
Tequila,project.sales.zipcodes.csv,51466,,,,,,,,,,,,69,5,
Schnapps,project.sales.zipcodes.csv,51466,,,,,,,,,,,,132,9,
Vodka,project.sales.zipcodes.csv,50327,,,,,,,,,,,,44984,4061,
Whisky,project.sales.zipcodes.csv,50327,,,,,,,,,,,,64340,3883,
Misc,project.sales.zipcodes.csv,50327,,,,,,,,,,,,16491,1163,
Rum,project.sales.zipcodes.csv,50327,,,,,,,,,,,,32279,2230,
Schnapps,project.sales.zipcodes.csv,50327,,,,,,,,,,,,3422,227,
Brandy,project.sales.zipcodes.csv,50327,,,,,,,,,,,,1898,109,
Gin,project.sales.zipcodes.csv,50327,,,,,,,,,,,,2042,123,
Distilled Spirits,project.sales.zipcodes.csv,50327,,,,,,,,,,,,199,11,
Tequila,project.sales.zipcodes.csv,50327,,,,,,,,,,,,10596,921,
Amaretto,project.sales.zipcodes.csv,50327,,,,,,,,,,,,218,20,
Whisky,project.sales.zipcodes.csv,51002,,,,,,,,,,,,3856,260,
Misc,project.sales.zipcodes.csv,51002,,,,,,,,,,,,270,16,
Gin,project.sales.zipcodes.csv,51002,,,,,,,,,,,,472,28,
Vodka,project.sales.zipcodes.csv,51002,,,,,,,,,,,,2224,199,
Rum,project.sales.zipcodes.csv,51002,,,,,,,,,,,,1002,56,
Brandy,project.sales.zipcodes.csv,51002,,,,,,,,,,,,460,33,
Tequila,project.sales.zipcodes.csv,51002,,,,,,,,,,,,202,12,
Rum,project.sales.zipcodes.csv,51038,,,,,,,,,,,,1374,98,
Whisky,project.sales.zipcodes.csv,51038,,,,,,,,,,,,2603,170,
Gin,project.sales.zipcodes.csv,51038,,,,,,,,,,,,88,4,
Vodka,project.sales.zipcodes.csv,51038,,,,,,,,,,,,1258,128,
Brandy,project.sales.zipcodes.csv,51038,,,,,,,,,,,,610,36,
Misc,project.sales.zipcodes.csv,51038,,,,,,,,,,,,195,8,
Schnapps,project.sales.zipcodes.csv,51038,,,,,,,,,,,,119,7,
Tequila,project.sales.zipcodes.csv,51038,,,,,,,,,,,,174,6,
Misc,project.sales.zipcodes.csv,52623,,,,,,,,,,,,1035,40,
Whisky,project.sales.zipcodes.csv,52623,,,,,,,,,,,,2477,137,
Tequila,project.sales.zipcodes.csv,52623,,,,,,,,,,,,106,6,
Brandy,project.sales.zipcodes.csv,52623,,,,,,,,,,,,133,9,
Gin,project.sales.zipcodes.csv,52623,,,,,,,,,,,,20,1,
Vodka,project.sales.zipcodes.csv,52623,,,,,,,,,,,,1131,90,
Rum,project.sales.zipcodes.csv,52623,,,,,,,,,,,,649,37,
Schnapps,project.sales.zipcodes.csv,52623,,,,,,,,,,,,177,11,
Distilled Spirits,project.sales.zipcodes.csv,52623,,,,,,,,,,,,40,2,
Whisky,project.sales.zipcodes.csv,52337,,,,,,,,,,,,6926,385,
Gin,project.sales.zipcodes.csv,52337,,,,,,,,,,,,23,2,
Vodka,project.sales.zipcodes.csv,52337,,,,,,,,,,,,3424,306,
Rum,project.sales.zipcodes.csv,52337,,,,,,,,,,,,1904,124,
Brandy,project.sales.zipcodes.csv,52337,,,,,,,,,,,,232,13,
Misc,project.sales.zipcodes.csv,52337,,,,,,,,,,,,331,15,
Tequila,project.sales.zipcodes.csv,52337,,,,,,,,,,,,1742,74,
Schnapps,project.sales.zipcodes.csv,52337,,,,,,,,,,,,663,40,
Amaretto,project.sales.zipcodes.csv,52337,,,,,,,,,,,,12,2,
Whisky,project.sales.zipcodes.csv,50667,,,,,,,,,,,,9806,657,
Misc,project.sales.zipcodes.csv,50667,,,,,,,,,,,,1024,59,
Vodka,project.sales.zipcodes.csv,50667,,,,,,,,,,,,6652,499,
Gin,project.sales.zipcodes.csv,50667,,,,,,,,,,,,337,26,
Rum,project.sales.zipcodes.csv,50667,,,,,,,,,,,,2888,193,
Brandy,project.sales.zipcodes.csv,50667,,,,,,,,,,,,762,39,
Tequila,project.sales.zipcodes.csv,50667,,,,,,,,,,,,747,46,
Amaretto,project.sales.zipcodes.csv,50667,,,,,,,,,,,,62,4,
Schnapps,project.sales.zipcodes.csv,50667,,,,,,,,,,,,827,49,
Distilled Spirits,project.sales.zipcodes.csv,50667,,,,,,,,,,,,60,1,
Rum,project.sales.zipcodes.csv,51526,,,,,,,,,,,,2810,159,
Whisky,project.sales.zipcodes.csv,51526,,,,,,,,,,,,4649,224,
Gin,project.sales.zipcodes.csv,51526,,,,,,,,,,,,159,9,
Vodka,project.sales.zipcodes.csv,51526,,,,,,,,,,,,2100,159,
Brandy,project.sales.zipcodes.csv,51526,,,,,,,,,,,,169,10,
Tequila,project.sales.zipcodes.csv,51526,,,,,,,,,,,,280,14,
Misc,project.sales.zipcodes.csv,51526,,,,,,,,,,,,279,9,
Schnapps,project.sales.zipcodes.csv,51526,,,,,,,,,,,,105,9,
Distilled Spirits,project.sales.zipcodes.csv,51526,,,,,,,,,,,,69,2,
Misc,project.sales.zipcodes.csv,50047,,,,,,,,,,,,4986,446,
Whisky,project.sales.zipcodes.csv,50047,,,,,,,,,,,,34215,2173,
Rum,project.sales.zipcodes.csv,50047,,,,,,,,,,,,13526,891,
Vodka,project.sales.zipcodes.csv,50047,,,,,,,,,,,,22028,2085,
Gin,project.sales.zipcodes.csv,50047,,,,,,,,,,,,2201,197,
Brandy,project.sales.zipcodes.csv,50047,,,,,,,,,,,,675,62,
Tequila,project.sales.zipcodes.csv,50047,,,,,,,,,,,,4864,369,
Schnapps,project.sales.zipcodes.csv,50047,,,,,,,,,,,,1806,143,
Amaretto,project.sales.zipcodes.csv,50047,,,,,,,,,,,,187,29,
Misc,project.sales.zipcodes.csv,50452,,,,,,,,,,,,380,14,
Whisky,project.sales.zipcodes.csv,50452,,,,,,,,,,,,3785,301,
Gin,project.sales.zipcodes.csv,50452,,,,,,,,,,,,156,7,
Vodka,project.sales.zipcodes.csv,50452,,,,,,,,,,,,1769,192,
Rum,project.sales.zipcodes.csv,50452,,,,,,,,,,,,1097,83,
Brandy,project.sales.zipcodes.csv,50452,,,,,,,,,,,,494,44,
Schnapps,project.sales.zipcodes.csv,50452,,,,,,,,,,,,394,22,
Distilled Spirits,project.sales.zipcodes.csv,50452,,,,,,,,,,,,18,1,
Amaretto,project.sales.zipcodes.csv,50452,,,,,,,,,,,,17,3,
Tequila,project.sales.zipcodes.csv,50452,,,,,,,,,,,,175,8,
Rum,project.sales.zipcodes.csv,50123,,,,,,,,,,,,533,39,
Whisky,project.sales.zipcodes.csv,50123,,,,,,,,,,,,4110,275,
Gin,project.sales.zipcodes.csv,50123,,,,,,,,,,,,28,2,
Vodka,project.sales.zipcodes.csv,50123,,,,,,,,,,,,1962,223,
Brandy,project.sales.zipcodes.csv,50123,,,,,,,,,,,,129,9,
Tequila,project.sales.zipcodes.csv,50123,,,,,,,,,,,,279,16,
Misc,project.sales.zipcodes.csv,50123,,,,,,,,,,,,228,10,
Schnapps,project.sales.zipcodes.csv,50123,,,,,,,,,,,,326,26,
Distilled Spirits,project.sales.zipcodes.csv,50123,,,,,,,,,,,,57,3,
Whisky,project.sales.zipcodes.csv,52639,,,,,,,,,,,,3630,217,
Gin,project.sales.zipcodes.csv,52639,,,,,,,,,,,,81,5,
